15 Tunnel,Mølleparken,23
5,13
6,7,34
7,1,31
8,4,35
9,5,35
10,5,35
11,4,34
12,4,34
13,3,33
14,3,33
15,3,33
16,3,34
17,4,35
18,25
19,27
20,27
21,28
22,28
23,28
0
5
6,27
7,27
8,27
9,5,35
10,5,35
11,5,34
12,4,34
13,4,34
14,4,34
15,4,34
16,22
17,23
18,27
19,27
20,27
21,27
22,28
23,28
0
5
6,27
7,27
8,27
9,26
10,26
11,26
12,26
13,26
14,26
15,26
16,26
17,26
18,27
19,27
20,27
21,27
22,28
23,28
0
15 Mølleparken,Tunnel,23
5,33
6,33
7,17,47
8,17,47
9,17,47
10,17,47
11,17,47
12,17,47
13,17,47
14,17,47
15,17,47
16,17,47
17,17,47
18,17,49
19,49
20,49
21,49
22,49
23,49
0
5
6,49
7,49
8,49
9,49
10,17,47
11,17,47
12,17,47
13,17,47
14,17,47
15,17,47
16,17,47
17,49
18,49
19,49
20,49
21,49
22,49
23,49
0
5
6,49
7,49
8,49
9,49
10,49
11,49
12,49
13,49
14,49
15,49
16,49
17,49
18,49
19,49
20,49
21,49
22,49
23,49
0
